Service_ID,Service_Date,Location,Branch,Region,Franchise_ID,Product_Category,Service_Type,Technician_ID,Customer_ID,Service_Duration,Part_Name,Parts_Used,Parts_Cost,Parts_Revenue,Service_Cost,Service_Revenue,Total_Revenue,Warranty_Claim,Customer_Satisfaction,Product_Age_Months,First_Call_Resolution,Priority
SVC010573,2024-02-02,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Kitchen Appliances,Installation,TECH_AHM006,CUST588508,2.7,Heating Element,2,879.83,1400.61,754.35,1111.34,2511.95,0,3.1,44,0,2
SVC010574,2024-12-20,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Washing Machine,Maintenance,TECH_AHM008,CUST140141,1.3,None,0,0.0,0.0,297.83,412.61,412.61,0,5.0,100,1,3
SVC010575,2024-01-06,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Dishwasher,Repair,TECH_HYD001,CUST321766,5.3,None,0,0.0,0.0,1784.69,2512.74,2512.74,0,3.2,9,1,1
SVC010576,2024-12-30,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Dishwasher,Diagnostic,TECH_AHM004,CUST802173,2.8,Spray Arm,1,568.49,844.61,1099.48,1559.9,2404.51,0,4.9,62,1,2
SVC010577,2023-06-14,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Microwave Oven,Part Replacement,TECH_HYD010,CUST508040,2.6,Diode,3,4062.91,6489.58,1008.26,1610.33,8099.91,0,3.6,20,0,3
SVC010578,2024-05-26,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Washing Machine,Cleaning,TECH_PUN007,CUST375568,1.3,Inlet Valve,2,4751.01,7200.99,269.49,430.72,7631.71,0,4.4,100,1,1
SVC010579,2023-12-23,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Refrigerator,Part Replacement,TECH_CHE010,CUST115069,1.7,Door Seal,2,1089.99,1634.8,679.68,996.15,2630.95,0,4.7,55,1,3
SVC010580,2023-04-27,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Dishwasher,Annual Maintenance Contract,TECH_BAN006,CUST285488,2.1,Door Latch,2,1516.66,2256.03,538.96,834.39,3090.42,0,4.7,12,0,1
SVC010581,2024-10-27,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Air Conditioner,Annual Maintenance Contract,TECH_MUM002,CUST620518,2.5,None,0,0.0,0.0,772.37,1199.81,1199.81,0,4.6,86,1,2
SVC010582,2023-08-17,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Air Conditioner,Annual Maintenance Contract,TECH_AHM002,CUST305059,2.7,None,0,0.0,0.0,729.33,1179.69,1179.69,0,4.8,83,1,2
SVC010583,2023-01-08,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Refrigerator,Diagnostic,TECH_PUN005,CUST380608,2.8,Ice Maker,2,2642.58,3716.88,574.7,928.83,4645.71,0,4.0,95,1,1
SVC010584,2024-08-08,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Refrigerator,Diagnostic,TECH_HYD007,CUST302019,2.2,Defrost Timer,1,614.55,975.83,611.78,973.49,1949.3200000000002,0,3.6,21,1,1
SVC010585,2023-05-10,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Washing Machine,Part Replacement,TECH_JAI010,CUST922378,1.8,None,0,0.0,0.0,690.0,1128.11,1128.11,0,3.6,12,1,2
SVC010586,2024-10-05,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Refrigerator,Installation,TECH_SUR010,CUST841947,2.9,None,0,0.0,0.0,911.64,1194.35,1194.35,0,5.0,82,1,1
SVC010587,2023-09-03,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Microwave Oven,Repair,TECH_CHE009,CUST981282,2.2,None,0,0.0,0.0,785.86,1263.79,1263.79,0,3.5,120,1,1
SVC010588,2024-08-16,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Washing Machine,Annual Maintenance Contract,TECH_DEL010,CUST228643,1.2,Motor,1,1654.76,1038.476,459.05,190.485,1228.9610000000002,1,4.6,53,1,4
SVC010589,2023-03-20,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Kitchen Appliances,Annual Maintenance Contract,TECH_CHE007,CUST428817,2.3,Motor,1,2097.51,3315.59,763.45,1185.24,4500.83,0,3.2,44,0,2
SVC010590,2024-09-20,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Air Conditioner,Installation,TECH_IND003,CUST647093,3.4,None,0,0.0,0.0,811.13,319.21799999999996,319.21799999999996,1,4.0,20,1,1
SVC010591,2023-08-11,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Microwave Oven,Repair,TECH_MUM004,CUST187496,4.6,None,0,0.0,0.0,1166.18,1740.68,1740.68,0,3.7,71,1,2
SVC010592,2024-05-22,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Air Conditioner,Annual Maintenance Contract,TECH_HYD004,CUST362241,1.3,None,0,0.0,0.0,490.7,693.08,693.08,0,4.2,99,1,1
SVC010593,2023-07-30,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Dishwasher,Annual Maintenance Contract,TECH_AHM007,CUST725297,2.5,None,0,0.0,0.0,811.46,1252.02,1252.02,0,4.1,48,0,3
SVC010594,2024-04-05,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Washing Machine,Diagnostic,TECH_BAN005,CUST715377,1.8,None,0,0.0,0.0,675.81,1135.46,1135.46,0,3.8,15,1,1
SVC010595,2023-07-10,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Refrigerator,Installation,TECH_PUN004,CUST788866,2.4,Compressor,2,8746.48,12820.36,703.38,1138.14,13958.5,0,4.1,50,1,1
SVC010596,2023-08-11,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Air Conditioner,Maintenance,TECH_DEL010,CUST946648,1.8,Capacitor,3,4155.5,2491.284,376.85,159.381,2650.665,1,3.9,77,1,1
SVC010597,2024-08-13,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Microwave Oven,Installation,TECH_MUM010,CUST104872,3.8,Magnetron,2,2828.03,4225.02,1390.69,2038.8,6263.820000000001,0,3.6,45,1,2
SVC010598,2023-11-17,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Air Conditioner,Installation,TECH_AHM007,CUST412941,3.2,Compressor,3,8264.49,11744.06,846.63,1333.48,13077.539999999999,0,3.3,25,1,3
SVC010599,2024-07-04,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Kitchen Appliances,Cleaning,TECH_MUM001,CUST372302,1.8,Timer,1,430.02,630.35,580.59,943.46,1573.81,0,3.3,18,1,1
SVC010600,2023-11-23,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Air Conditioner,Cleaning,TECH_BAN007,CUST767841,1.2,Fan Motor,3,2981.32,4609.64,294.2,413.51,5023.150000000001,0,3.2,72,0,1
SVC010601,2024-10-24,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Kitchen Appliances,Installation,TECH_CHE002,CUST618631,1.7,Gasket,1,363.7,522.85,375.54,519.55,1042.4,0,4.1,110,1,3
SVC010602,2024-12-26,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Kitchen Appliances,Repair,TECH_AHM009,CUST210793,5.6,Gasket,2,626.26,974.46,1330.51,1877.53,2851.99,0,3.6,112,1,1
SVC010603,2024-04-17,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Kitchen Appliances,Installation,TECH_DEL004,CUST117393,3.7,Gasket,1,332.38,198.168,936.53,469.419,667.587,1,3.9,20,1,2
SVC010604,2023-12-08,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Dishwasher,Maintenance,TECH_MUM006,CUST202564,0.6,Pump,2,1638.6,953.788,192.89,87.231,1041.019,1,3.1,32,0,1
SVC010605,2023-02-24,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Air Conditioner,Maintenance,TECH_MUM004,CUST169045,1.3,PCB,3,4317.39,6641.6,388.74,531.96,7173.56,0,4.3,91,1,2
SVC010606,2023-04-07,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Air Conditioner,Part Replacement,TECH_BAN010,CUST599917,2.5,None,0,0.0,0.0,843.97,1154.63,1154.63,0,3.3,43,0,1
SVC010607,2023-01-14,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Dishwasher,Maintenance,TECH_AHM001,CUST286138,2.0,None,0,0.0,0.0,468.29,225.357,225.357,1,3.7,61,1,2
SVC010608,2023-09-11,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Washing Machine,Installation,TECH_AHM001,CUST694822,3.2,Belt,1,300.63,466.28,1136.16,1522.45,1988.73,0,3.7,63,1,4
SVC010609,2023-09-21,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Microwave Oven,Maintenance,TECH_AHM008,CUST114219,1.7,Door Switch,2,846.87,1308.96,347.05,587.02,1895.98,0,4.3,19,1,1
SVC010610,2024-08-14,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Microwave Oven,Repair,TECH_HYD002,CUST303258,5.6,Capacitor,1,650.86,999.56,2127.13,3147.53,4147.09,0,4.1,34,0,1
SVC010611,2023-12-06,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Air Conditioner,Annual Maintenance Contract,TECH_HYD005,CUST424348,1.4,Thermostat,3,12917.0,20130.73,360.75,608.87,20739.6,0,4.4,60,1,2
SVC010612,2023-10-24,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Air Conditioner,Part Replacement,TECH_IND003,CUST418395,2.0,Compressor,2,5699.88,8655.92,421.28,599.2,9255.12,0,4.3,1,1,1
SVC010613,2023-10-18,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Kitchen Appliances,Cleaning,TECH_JAI009,CUST262568,1.9,None,0,0.0,0.0,434.2,691.78,691.78,0,4.8,38,1,2
SVC010614,2023-12-30,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Kitchen Appliances,Part Replacement,TECH_CHE007,CUST543089,1.8,None,0,0.0,0.0,681.49,1136.78,1136.78,0,3.3,56,1,1
SVC010615,2024-08-15,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Kitchen Appliances,Cleaning,TECH_BAN004,CUST362165,0.7,Timer,2,1675.2,2499.79,165.67,267.22,2767.01,0,3.2,68,1,1
SVC010616,2024-12-02,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Dishwasher,Maintenance,TECH_PUN007,CUST589215,1.1,Filter,1,207.93,322.99,239.45,324.75,647.74,0,4.6,75,1,1
SVC010617,2024-07-10,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Microwave Oven,Installation,TECH_SUR007,CUST232053,2.5,Turntable Motor,3,4361.64,6397.2,548.7,777.09,7174.29,0,3.7,8,1,2
SVC010618,2024-06-07,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Kitchen Appliances,Repair,TECH_MUM009,CUST251154,3.8,None,0,0.0,0.0,863.67,1431.98,1431.98,0,3.3,81,1,4
SVC010619,2023-01-07,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Air Conditioner,Part Replacement,TECH_AHM004,CUST220280,1.1,Filter,1,229.06,330.04,324.22,529.48,859.52,0,3.1,16,1,2
SVC010620,2023-07-08,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Air Conditioner,Maintenance,TECH_CHE010,CUST814416,1.2,None,0,0.0,0.0,269.57,109.86299999999999,109.86299999999999,1,3.3,96,1,1
SVC010621,2024-12-17,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Refrigerator,Annual Maintenance Contract,TECH_LUC008,CUST404124,1.6,Evaporator Fan,3,2106.56,3124.83,455.95,597.84,3722.67,0,4.1,2,1,1
SVC010622,2024-10-28,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Dishwasher,Installation,TECH_IND006,CUST246070,2.7,None,0,0.0,0.0,689.53,1167.17,1167.17,0,4.7,65,1,3
SVC010623,2024-06-21,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Air Conditioner,Installation,TECH_HYD003,CUST787781,1.9,None,0,0.0,0.0,594.0,881.37,881.37,0,3.3,101,0,1
SVC010624,2024-02-08,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Kitchen Appliances,Annual Maintenance Contract,TECH_DEL007,CUST594668,2.2,Switch,3,1873.53,1136.784,805.15,320.538,1457.3220000000001,1,4.5,30,1,1
SVC010625,2024-11-26,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Microwave Oven,Cleaning,TECH_AHM004,CUST909231,1.7,None,0,0.0,0.0,420.45,697.91,697.91,0,4.8,97,0,3
SVC010626,2023-03-05,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Microwave Oven,Installation,TECH_IND001,CUST987936,3.4,Door Switch,2,2977.03,4583.87,936.79,1588.37,6172.24,0,3.4,33,1,2
SVC010627,2023-08-19,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Kitchen Appliances,Repair,TECH_CHE007,CUST953370,3.6,None,0,0.0,0.0,781.93,1024.09,1024.09,0,3.2,5,0,3
SVC010628,2024-01-04,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Air Conditioner,Diagnostic,TECH_HYD002,CUST457261,1.4,None,0,0.0,0.0,535.08,833.06,833.06,0,4.7,74,0,2
SVC010629,2024-01-01,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Air Conditioner,Cleaning,TECH_IND003,CUST940534,0.6,Compressor,2,5981.72,8731.19,134.15,186.77,8917.960000000001,0,3.7,29,0,1
SVC010630,2023-09-15,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Kitchen Appliances,Maintenance,TECH_HYD002,CUST265531,2.0,Motor,3,3684.03,5587.03,774.77,1312.44,6899.469999999999,0,3.1,54,1,1
SVC010631,2023-03-02,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Refrigerator,Diagnostic,TECH_BAN006,CUST894133,2.3,None,0,0.0,0.0,568.38,755.47,755.47,0,4.8,90,0,3
SVC010632,2023-12-21,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Dishwasher,Diagnostic,TECH_DEL010,CUST184508,2.8,Heating Element,1,1034.0,1469.12,838.09,1165.03,2634.1499999999996,0,4.0,101,0,4
SVC010633,2023-01-22,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Washing Machine,Cleaning,TECH_MUM004,CUST660134,1.4,Control Board,3,5514.04,3143.108,476.37,217.2,3360.308,1,3.2,79,0,1
SVC010634,2023-07-18,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Dishwasher,Installation,TECH_PUN004,CUST343304,1.7,Filter,2,801.75,495.14799999999997,616.29,246.01799999999997,741.1659999999999,1,3.4,6,1,2
SVC010635,2023-09-08,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Refrigerator,Diagnostic,TECH_KOL007,CUST601954,2.3,None,0,0.0,0.0,495.13,829.52,829.52,0,4.4,105,1,3
SVC010636,2023-08-14,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Kitchen Appliances,Maintenance,TECH_AHM006,CUST918107,1.3,None,0,0.0,0.0,323.49,536.08,536.08,0,4.1,14,1,3
SVC010637,2024-12-23,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Dishwasher,Maintenance,TECH_IND002,CUST313442,1.9,None,0,0.0,0.0,577.98,821.87,821.87,0,3.2,93,0,1
SVC010638,2023-08-29,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Kitchen Appliances,Cleaning,TECH_AHM008,CUST219787,0.5,None,0,0.0,0.0,127.03,195.03,195.03,0,4.9,8,1,2
SVC010639,2024-05-22,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Dishwasher,Annual Maintenance Contract,TECH_MUM008,CUST146573,1.4,Door Latch,3,1612.69,2266.15,450.45,746.52,3012.67,0,4.8,104,0,1
SVC010640,2023-01-29,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Kitchen Appliances,Cleaning,TECH_PUN010,CUST555161,1.8,None,0,0.0,0.0,694.28,1111.51,1111.51,0,4.1,93,0,1
SVC010641,2024-07-01,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Dishwasher,Diagnostic,TECH_AHM010,CUST906367,2.0,Door Latch,2,1100.19,1716.21,780.39,1041.21,2757.42,0,4.1,44,1,1
SVC010642,2023-10-08,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Microwave Oven,Part Replacement,TECH_PUN005,CUST920433,2.3,None,0,0.0,0.0,465.68,662.55,662.55,0,4.7,109,1,2
SVC010643,2024-03-26,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Dishwasher,Installation,TECH_MUM006,CUST603534,3.1,Spray Arm,2,766.03,1120.55,659.71,905.07,2025.62,0,3.6,112,1,1
SVC010644,2023-06-28,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Air Conditioner,Part Replacement,TECH_BAN001,CUST343974,1.2,Filter,3,1342.1,2070.74,302.17,423.94,2494.68,0,4.7,46,1,1
SVC010645,2023-08-29,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Washing Machine,Installation,TECH_PUN009,CUST565371,1.8,Door Lock,1,585.18,916.29,605.17,804.0,1720.29,0,3.6,4,1,3
SVC010646,2023-12-10,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Kitchen Appliances,Maintenance,TECH_HYD008,CUST408347,1.4,Timer,1,772.12,1221.78,287.15,443.25,1665.03,0,4.0,100,1,3
SVC010647,2024-12-30,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Refrigerator,Annual Maintenance Contract,TECH_PUN010,CUST134183,2.3,Compressor,3,12895.76,19947.04,707.92,954.63,20901.670000000002,0,4.6,78,1,2
SVC010648,2024-03-27,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Microwave Oven,Repair,TECH_PUN010,CUST407301,5.6,Diode,2,1083.4,1666.94,1618.41,2723.85,4390.79,0,3.2,72,1,3
SVC010649,2024-10-31,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Air Conditioner,Repair,TECH_AHM008,CUST924499,3.1,Filter,1,273.48,432.61,1037.95,1625.8,2058.41,0,4.6,44,1,1
SVC010650,2024-03-07,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Refrigerator,Diagnostic,TECH_JAI008,CUST763360,2.8,Evaporator Fan,1,810.86,1154.79,707.49,1076.68,2231.4700000000003,0,4.5,17,0,3
SVC010651,2023-01-25,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Washing Machine,Repair,TECH_BAN009,CUST655021,5.6,None,0,0.0,0.0,1516.89,2216.07,2216.07,0,4.4,16,1,3
SVC010652,2023-12-11,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Air Conditioner,Diagnostic,TECH_SUR002,CUST857260,1.1,None,0,0.0,0.0,298.09,441.04,441.04,0,3.9,107,1,3
SVC010653,2024-12-17,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Kitchen Appliances,Repair,TECH_BAN010,CUST959943,5.7,Switch,1,268.61,412.26,1657.02,2366.51,2778.7700000000004,0,4.4,36,0,1
SVC010654,2023-11-01,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Microwave Oven,Installation,TECH_AHM010,CUST642824,3.7,Capacitor,2,755.09,1201.12,771.03,1293.8,2494.92,0,4.5,56,1,2
SVC010655,2024-09-22,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Washing Machine,Maintenance,TECH_PUN005,CUST273636,0.7,Drum,2,3988.27,6372.3,245.49,409.92,6782.22,0,3.3,27,1,2
SVC010656,2023-06-22,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Air Conditioner,Installation,TECH_MUM009,CUST664045,3.5,Thermostat,1,642.2,1020.05,1099.82,1751.83,2771.88,0,4.7,38,0,2
SVC010657,2023-05-03,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Dishwasher,Annual Maintenance Contract,TECH_AHM005,CUST191083,2.7,None,0,0.0,0.0,935.08,1259.16,1259.16,0,3.2,102,1,1
SVC010658,2023-06-10,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Microwave Oven,Maintenance,TECH_JAI008,CUST761257,1.6,None,0,0.0,0.0,343.71,541.4,541.4,0,3.1,13,0,3
SVC010659,2023-11-22,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Air Conditioner,Part Replacement,TECH_CHE001,CUST765318,2.3,Capacitor,3,2247.14,3475.68,590.0,813.86,4289.54,0,4.9,110,1,1
SVC010660,2024-03-20,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Dishwasher,Diagnostic,TECH_DEL010,CUST318677,2.4,Heating Element,3,1736.92,2659.9,566.43,804.35,3464.25,0,3.6,63,1,2
SVC010661,2024-09-04,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Air Conditioner,Annual Maintenance Contract,TECH_PUN005,CUST201222,1.4,None,0,0.0,0.0,531.11,852.74,852.74,0,3.9,32,1,1
SVC010662,2024-04-20,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Kitchen Appliances,Installation,TECH_PUN006,CUST830824,2.5,Gasket,2,493.24,716.97,607.55,996.62,1713.5900000000001,0,4.1,42,1,1
SVC010663,2024-02-05,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Dishwasher,Annual Maintenance Contract,TECH_AHM005,CUST157287,1.5,None,0,0.0,0.0,401.95,654.14,654.14,0,3.8,74,0,2
SVC010664,2024-10-02,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Air Conditioner,Diagnostic,TECH_DEL006,CUST235492,2.2,Compressor,3,14278.1,22176.78,467.92,617.51,22794.289999999997,0,4.1,21,0,1
SVC010665,2023-08-23,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Refrigerator,Maintenance,TECH_KOL006,CUST533476,0.8,None,0,0.0,0.0,310.4,122.39999999999999,122.39999999999999,1,4.9,14,1,3
SVC010666,2023-02-13,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Microwave Oven,Maintenance,TECH_BAN001,CUST341177,1.4,None,0,0.0,0.0,289.46,463.13,463.13,0,3.8,52,1,2
SVC010667,2023-10-04,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Washing Machine,Installation,TECH_DEL009,CUST857190,3.3,None,0,0.0,0.0,673.3,1075.3,1075.3,0,4.8,13,1,3
SVC010668,2023-07-18,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Microwave Oven,Cleaning,TECH_IND006,CUST545804,1.3,Turntable Motor,2,930.65,1410.16,357.91,526.78,1936.94,0,3.8,36,1,3
SVC010669,2024-06-30,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Refrigerator,Annual Maintenance Contract,TECH_JAI001,CUST621178,2.5,None,0,0.0,0.0,881.35,1397.67,1397.67,0,4.2,4,1,1
SVC010670,2024-01-14,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Air Conditioner,Installation,TECH_AHM005,CUST448583,1.9,None,0,0.0,0.0,411.78,627.7,627.7,0,4.9,76,1,1
SVC010671,2024-09-23,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Air Conditioner,Part Replacement,TECH_AHM010,CUST897527,1.5,None,0,0.0,0.0,375.61,535.09,535.09,0,3.3,42,1,2
SVC010672,2023-01-06,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Kitchen Appliances,Repair,TECH_KOL009,CUST933298,3.4,Motor,3,3845.24,6146.81,735.38,986.89,7133.700000000001,0,3.8,97,1,2
SVC010673,2023-05-05,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Refrigerator,Annual Maintenance Contract,TECH_BAN002,CUST140959,2.8,Defrost Timer,3,2737.04,3994.3,803.87,1139.64,5133.9400000000005,0,4.4,67,1,3
SVC010674,2024-07-31,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Refrigerator,Maintenance,TECH_BAN009,CUST818299,0.8,None,0,0.0,0.0,274.32,413.61,413.61,0,3.9,120,1,2
SVC010675,2023-05-19,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Air Conditioner,Part Replacement,TECH_BAN008,CUST110298,1.6,Compressor,2,10152.07,6248.84,492.07,211.455,6460.295,1,3.9,21,1,2
SVC010676,2023-08-20,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Kitchen Appliances,Installation,TECH_PUN004,CUST387918,2.2,None,0,0.0,0.0,627.51,998.83,998.83,0,4.5,120,1,2
SVC010677,2024-11-06,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Washing Machine,Diagnostic,TECH_CHE003,CUST207978,2.5,Belt,2,2769.98,4235.21,691.47,1058.13,5293.34,0,4.2,104,1,2
SVC010678,2024-04-29,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Refrigerator,Installation,TECH_CHE004,CUST326957,1.7,None,0,0.0,0.0,389.81,532.45,532.45,0,3.6,115,0,1
SVC010679,2024-03-26,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Kitchen Appliances,Annual Maintenance Contract,TECH_HYD006,CUST417255,2.0,Gasket,3,3739.55,5472.44,431.28,665.1,6137.54,0,3.3,82,0,2
SVC010680,2024-03-23,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Dishwasher,Annual Maintenance Contract,TECH_LUC005,CUST818660,1.2,None,0,0.0,0.0,396.5,543.68,543.68,0,4.7,99,1,2
SVC010681,2023-08-07,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Air Conditioner,Repair,TECH_IND007,CUST492383,1.9,None,0,0.0,0.0,384.06,567.19,567.19,0,3.0,40,1,3
SVC010682,2023-09-17,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Washing Machine,Diagnostic,TECH_JAI005,CUST135156,2.3,None,0,0.0,0.0,643.22,1092.38,1092.38,0,3.5,8,0,3
SVC010683,2024-04-27,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Kitchen Appliances,Annual Maintenance Contract,TECH_IND008,CUST282212,1.9,None,0,0.0,0.0,665.22,323.889,323.889,1,3.1,115,1,2
